price,demand_istdo,timestamp,demand_indo,demand_indeem
9.07,26483.0,2025-01-01 00:00:00+00:00,,
9.07,26483.0,2025-01-01 00:15:00+00:00,,
23.51,26474.0,2025-01-01 00:30:00+00:00,,-20467.0
23.51,26474.0,2025-01-01 00:45:00+00:00,,-20467.0
9.11,26123.0,2025-01-01 01:00:00+00:00,,-19788.0
9.11,26123.0,2025-01-01 01:15:00+00:00,,-19788.0
8.94,25410.0,2025-01-01 01:30:00+00:00,,-19538.666
8.94,25410.0,2025-01-01 01:45:00+00:00,,-19538.666
29.65,25323.0,2025-01-01 02:00:00+00:00,,-19906.75
29.65,25323.0,2025-01-01 02:15:00+00:00,,-19906.75
17.91,24912.0,2025-01-01 02:30:00+00:00,,-19556.8
17.91,24912.0,2025-01-01 02:45:00+00:00,,-19556.8
11.74,24324.0,2025-01-01 03:00:00+00:00,,-19302.834
11.74,24324.0,2025-01-01 03:15:00+00:00,,-19302.834
6.2,24066.0,2025-01-01 03:30:00+00:00,,-19228.428
6.2,24066.0,2025-01-01 03:45:00+00:00,,-19228.428
7.01,24159.0,2025-01-01 04:00:00+00:00,,-19519.125
7.01,24159.0,2025-01-01 04:15:00+00:00,,-19519.125
4.32,23993.0,2025-01-01 04:30:00+00:00,,-19576.334
4.32,23993.0,2025-01-01 04:45:00+00:00,,-19576.334
3.27,23988.0,2025-01-01 05:00:00+00:00,,-19753.2
3.27,23988.0,2025-01-01 05:15:00+00:00,,-19753.2
3.44,24102.0,2025-01-01 05:30:00+00:00,,-19937.182
3.44,24102.0,2025-01-01 05:45:00+00:00,,-19937.182
1.84,24199.0,2025-01-01 06:00:00+00:00,,-19377.5
1.84,24199.0,2025-01-01 06:15:00+00:00,,-19377.5
4.63,24104.0,2025-01-01 06:30:00+00:00,,-19766.924
4.63,24104.0,2025-01-01 06:45:00+00:00,,-19766.924
-1.5,23834.0,2025-01-01 07:00:00+00:00,,-18778.785
-1.5,23834.0,2025-01-01 07:15:00+00:00,,-18778.785
-2.25,23866.0,2025-01-01 07:30:00+00:00,,-18791.533
-2.25,23866.0,2025-01-01 07:45:00+00:00,,-18791.533
-6.35,23916.0,2025-01-01 08:00:00+00:00,,-17968.25
-6.35,23916.0,2025-01-01 08:15:00+00:00,,-17968.25
-2.9,24526.0,2025-01-01 08:30:00+00:00,,-18315.588
-2.9,24526.0,2025-01-01 08:45:00+00:00,,-18315.588
-14.33,24957.0,2025-01-01 09:00:00+00:00,,-18728.766
-14.33,24957.0,2025-01-01 09:15:00+00:00,,-18728.766
1.84,25718.0,2025-01-01 09:30:00+00:00,,-19112.055
1.84,25718.0,2025-01-01 09:45:00+00:00,,-19112.055
-3.34,26854.0,2025-01-01 10:00:00+00:00,,-19761.63
-3.34,26854.0,2025-01-01 10:15:00+00:00,,-19761.63
16.96,27518.0,2025-01-01 10:30:00+00:00,,-20178.45
16.96,27518.0,2025-01-01 10:45:00+00:00,,-20178.45
10.53,29328.0,2025-01-01 11:00:00+00:00,,-20627.334
10.53,29328.0,2025-01-01 11:15:00+00:00,,-20627.334
25.49,29761.0,2025-01-01 11:30:00+00:00,,-20650.408
25.49,29761.0,2025-01-01 11:45:00+00:00,,-20650.408
45.57,30076.0,2025-01-01 12:00:00+00:00,,-20246.521
45.57,30076.0,2025-01-01 12:15:00+00:00,,-20246.521
60.24,30603.0,2025-01-01 12:30:00+00:00,,-20349.541
60.24,30603.0,2025-01-01 12:45:00+00:00,,-20349.541
82.29,30957.0,2025-01-01 13:00:00+00:00,,-20351.84
82.29,30957.0,2025-01-01 13:15:00+00:00,,-20351.84
85.57,31062.0,2025-01-01 13:30:00+00:00,,-20464.654
85.57,31062.0,2025-01-01 13:45:00+00:00,,-20464.654
87.18,31218.0,2025-01-01 14:00:00+00:00,,-20494.037
87.18,31218.0,2025-01-01 14:15:00+00:00,,-20494.037
90.24,31579.0,2025-01-01 14:30:00+00:00,,-20516.572
90.24,31579.0,2025-01-01 14:45:00+00:00,,-20516.572
97.49,32175.0,2025-01-01 15:00:00+00:00,,-20994.068
97.49,32175.0,2025-01-01 15:15:00+00:00,,-20994.068
112.25,32493.0,2025-01-01 15:30:00+00:00,,-21513.033
112.25,32493.0,2025-01-01 15:45:00+00:00,,-21513.033
119.72,33780.0,2025-01-01 16:00:00+00:00,,-22268.871
119.72,33780.0,2025-01-01 16:15:00+00:00,,-22268.871
121.25,35166.0,2025-01-01 16:30:00+00:00,,-22978.969
121.25,35166.0,2025-01-01 16:45:00+00:00,,-22978.969
125.79,35512.0,2025-01-01 17:00:00+00:00,,-23311.213
125.79,35512.0,2025-01-01 17:15:00+00:00,,-23311.213
126.73,35501.0,2025-01-01 17:30:00+00:00,,-23148.5
126.73,35501.0,2025-01-01 17:45:00+00:00,,-23148.5
125.66,35046.0,2025-01-01 18:00:00+00:00,,-22764.6
125.66,35046.0,2025-01-01 18:15:00+00:00,,-22764.6
125.69,34446.0,2025-01-01 18:30:00+00:00,,-22278.111
125.69,34446.0,2025-01-01 18:45:00+00:00,,-22278.111
125.56,33742.0,2025-01-01 19:00:00+00:00,,-21787.217
125.56,33742.0,2025-01-01 19:15:00+00:00,,-21787.217
120.95,33148.0,2025-01-01 19:30:00+00:00,,-21262.922
120.95,33148.0,2025-01-01 19:45:00+00:00,,-21262.922
109.7,32577.0,2025-01-01 20:00:00+00:00,,-20728.896
109.7,32577.0,2025-01-01 20:15:00+00:00,,-20728.896
106.87,31382.0,2025-01-01 20:30:00+00:00,,-20114.95
106.87,31382.0,2025-01-01 20:45:00+00:00,,-20114.95
106.0,30383.0,2025-01-01 21:00:00+00:00,,-19499.342
106.0,30383.0,2025-01-01 21:15:00+00:00,,-19499.342
110.84,29144.0,2025-01-01 21:30:00+00:00,,-18807.477
110.84,29144.0,2025-01-01 21:45:00+00:00,,-18807.477
111.04,28221.0,2025-01-01 22:00:00+00:00,,-18118.977
111.04,28221.0,2025-01-01 22:15:00+00:00,,-18118.977
108.13,26971.0,2025-01-01 22:30:00+00:00,,-17504.842
108.13,26971.0,2025-01-01 22:45:00+00:00,,-17504.842
107.77,25823.0,2025-01-01 23:00:00+00:00,,-16260.978
107.77,25823.0,2025-01-01 23:15:00+00:00,,-16260.978
106.05,24919.0,2025-01-01 23:30:00+00:00,,-15851.392
106.05,24919.0,2025-01-01 23:45:00+00:00,,-15851.392
110.4,24659.0,2025-01-02 00:00:00+00:00,,-15575.851
110.4,24659.0,2025-01-02 00:15:00+00:00,,-15575.851
112.24,25277.0,2025-01-02 00:30:00+00:00,,-15795.9795
112.24,25277.0,2025-01-02 00:45:00+00:00,,-15795.9795
110.88,24826.0,2025-01-02 01:00:00+00:00,,-15627.408
110.88,24826.0,2025-01-02 01:15:00+00:00,,-15627.408
108.63,24257.0,2025-01-02 01:30:00+00:00,,-15392.92
108.63,24257.0,2025-01-02 01:45:00+00:00,,-15392.92
106.89,24206.0,2025-01-02 02:00:00+00:00,,-15280.039
106.89,24206.0,2025-01-02 02:15:00+00:00,,-15280.039
98.16,23802.0,2025-01-02 02:30:00+00:00,,-15147.038
98.16,23802.0,2025-01-02 02:45:00+00:00,,-15147.038
101.2,23837.0,2025-01-02 03:00:00+00:00,,-15083.283
101.2,23837.0,2025-01-02 03:15:00+00:00,,-15083.283
98.65,23896.0,2025-01-02 03:30:00+00:00,,-14973.0
98.65,23896.0,2025-01-02 03:45:00+00:00,,-14973.0
87.39,23863.0,2025-01-02 04:00:00+00:00,,-15028.745
87.39,23863.0,2025-01-02 04:15:00+00:00,,-15028.745
85.23,24076.0,2025-01-02 04:30:00+00:00,,-15132.964
85.23,24076.0,2025-01-02 04:45:00+00:00,,-15132.964
84.69,24666.0,2025-01-02 05:00:00+00:00,,-15618.429
84.69,24666.0,2025-01-02 05:15:00+00:00,,-15618.429
86.89,25150.0,2025-01-02 05:30:00+00:00,,-16154.25
86.89,25150.0,2025-01-02 05:45:00+00:00,,-16154.25
99.51,26017.0,2025-01-02 06:00:00+00:00,,-16736.893
99.51,26017.0,2025-01-02 06:15:00+00:00,,-16736.893
86.53,27757.0,2025-01-02 06:30:00+00:00,,-17712.553
86.53,27757.0,2025-01-02 06:45:00+00:00,,-17712.553
118.11,30153.0,2025-01-02 07:00:00+00:00,,-19312.691
118.11,30153.0,2025-01-02 07:15:00+00:00,,-19312.691
126.67,31972.0,2025-01-02 07:30:00+00:00,,-20199.574
126.67,31972.0,2025-01-02 07:45:00+00:00,,-20199.574
121.62,34055.0,2025-01-02 08:00:00+00:00,,-20949.121
121.62,34055.0,2025-01-02 08:15:00+00:00,,-20949.121
123.01,34965.0,2025-01-02 08:30:00+00:00,,-21894.666
123.01,34965.0,2025-01-02 08:45:00+00:00,,-21894.666
115.3,36012.0,2025-01-02 09:00:00+00:00,,-22633.191
115.3,36012.0,2025-01-02 09:15:00+00:00,,-22633.191
116.89,36177.0,2025-01-02 09:30:00+00:00,,-23008.023
116.89,36177.0,2025-01-02 09:45:00+00:00,,-23008.023
116.21,35772.0,2025-01-02 10:00:00+00:00,,-23181.113
116.21,35772.0,2025-01-02 10:15:00+00:00,,-23181.113
110.05,35297.0,2025-01-02 10:30:00+00:00,,-23260.867
110.05,35297.0,2025-01-02 10:45:00+00:00,,-23260.867
112.43,34904.0,2025-01-02 11:00:00+00:00,,-23394.783
112.43,34904.0,2025-01-02 11:15:00+00:00,,-23394.783
107.5,34814.0,2025-01-02 11:30:00+00:00,,-23559.34
107.5,34814.0,2025-01-02 11:45:00+00:00,,-23559.34
99.14,35255.0,2025-01-02 12:00:00+00:00,,-23470.416
99.14,35255.0,2025-01-02 12:15:00+00:00,,-23470.416
98.2,35357.0,2025-01-02 12:30:00+00:00,,-23409.797
98.2,35357.0,2025-01-02 12:45:00+00:00,,-23409.797
97.91,35233.0,2025-01-02 13:00:00+00:00,,-23360.66
97.91,35233.0,2025-01-02 13:15:00+00:00,,-23360.66
103.61,35349.0,2025-01-02 13:30:00+00:00,,-23319.47
103.61,35349.0,2025-01-02 13:45:00+00:00,,-23319.47
110.98,35846.0,2025-01-02 14:00:00+00:00,,-23302.635
110.98,35846.0,2025-01-02 14:15:00+00:00,,-23302.635
109.34,36920.0,2025-01-02 14:30:00+00:00,,-23360.547
109.34,36920.0,2025-01-02 14:45:00+00:00,,-23360.547
116.72,38468.0,2025-01-02 15:00:00+00:00,,-23660.334
116.72,38468.0,2025-01-02 15:15:00+00:00,,-23660.334
124.16,39791.0,2025-01-02 15:30:00+00:00,,-24059.4
124.16,39791.0,2025-01-02 15:45:00+00:00,,-24059.4
127.12,40841.0,2025-01-02 16:00:00+00:00,,-24785.178
127.12,40841.0,2025-01-02 16:15:00+00:00,,-24785.178
133.05,41946.0,2025-01-02 16:30:00+00:00,,-25574.053
133.05,41946.0,2025-01-02 16:45:00+00:00,,-25574.053
135.83,42605.0,2025-01-02 17:00:00+00:00,,-25818.154
135.83,42605.0,2025-01-02 17:15:00+00:00,,-25818.154
137.73,43081.0,2025-01-02 17:30:00+00:00,,-25747.441
137.73,43081.0,2025-01-02 17:45:00+00:00,,-25747.441
133.87,43182.0,2025-01-02 18:00:00+00:00,,-25403.0
133.87,43182.0,2025-01-02 18:15:00+00:00,,-25403.0
120.56,42807.0,2025-01-02 18:30:00+00:00,,-24907.902
120.56,42807.0,2025-01-02 18:45:00+00:00,,-24907.902
110.16,42425.0,2025-01-02 19:00:00+00:00,,-24377.033
110.16,42425.0,2025-01-02 19:15:00+00:00,,-24377.033
100.34,41025.0,2025-01-02 19:30:00+00:00,,-23660.746
100.34,41025.0,2025-01-02 19:45:00+00:00,,-23660.746
98.15,39426.0,2025-01-02 20:00:00+00:00,,-22936.703
98.15,39426.0,2025-01-02 20:15:00+00:00,,-22936.703
99.62,37975.0,2025-01-02 20:30:00+00:00,,-22202.953
99.62,37975.0,2025-01-02 20:45:00+00:00,,-22202.953
101.46,36407.0,2025-01-02 21:00:00+00:00,,-21340.863
101.46,36407.0,2025-01-02 21:15:00+00:00,,-21340.863
101.04,34745.0,2025-01-02 21:30:00+00:00,,-20455.328
101.04,34745.0,2025-01-02 21:45:00+00:00,,-20455.328
100.7,32968.0,2025-01-02 22:00:00+00:00,,-19538.766
100.7,32968.0,2025-01-02 22:15:00+00:00,,-19538.766
97.27,31401.0,2025-01-02 22:30:00+00:00,,-18752.797
97.27,31401.0,2025-01-02 22:45:00+00:00,,-18752.797
90.46,29948.0,2025-01-02 23:00:00+00:00,,-17568.271
90.46,29948.0,2025-01-02 23:15:00+00:00,,-17568.271
77.61,28895.0,2025-01-02 23:30:00+00:00,,-16923.719
77.61,28895.0,2025-01-02 23:45:00+00:00,,-16923.719
77.97,29093.0,2025-01-03 00:00:00+00:00,,-16729.139
77.97,29093.0,2025-01-03 00:15:00+00:00,,-16729.139
79.02,29140.0,2025-01-03 00:30:00+00:00,,-16982.451
79.02,29140.0,2025-01-03 00:45:00+00:00,,-16982.451
77.94,29547.0,2025-01-03 01:00:00+00:00,,-16977.379
77.94,29547.0,2025-01-03 01:15:00+00:00,,-16977.379
75.27,28992.0,2025-01-03 01:30:00+00:00,,-16722.254
75.27,28992.0,2025-01-03 01:45:00+00:00,,-16722.254
72.19,28450.0,2025-01-03 02:00:00+00:00,,-16630.605
72.19,28450.0,2025-01-03 02:15:00+00:00,,-16630.605
65.52,28170.0,2025-01-03 02:30:00+00:00,,-16476.455
65.52,28170.0,2025-01-03 02:45:00+00:00,,-16476.455
59.36,28011.0,2025-01-03 03:00:00+00:00,,-16319.564
59.36,28011.0,2025-01-03 03:15:00+00:00,,-16319.564
55.4,27626.0,2025-01-03 03:30:00+00:00,,-16195.304
55.4,27626.0,2025-01-03 03:45:00+00:00,,-16195.304
59.28,27186.0,2025-01-03 04:00:00+00:00,,-16143.3
59.28,27186.0,2025-01-03 04:15:00+00:00,,-16143.3
56.85,27150.0,2025-01-03 04:30:00+00:00,,-16163.481
56.85,27150.0,2025-01-03 04:45:00+00:00,,-16163.481
61.35,27103.0,2025-01-03 05:00:00+00:00,,-16377.343
61.35,27103.0,2025-01-03 05:15:00+00:00,,-16377.343
61.98,27358.0,2025-01-03 05:30:00+00:00,,-16936.639
61.98,27358.0,2025-01-03 05:45:00+00:00,,-16936.639
75.89,29589.0,2025-01-03 06:00:00+00:00,,-18292.297
75.89,29589.0,2025-01-03 06:15:00+00:00,,-18292.297
74.16,31120.0,2025-01-03 06:30:00+00:00,,-19619.37
74.16,31120.0,2025-01-03 06:45:00+00:00,,-19619.37
78.5,33076.0,2025-01-03 07:00:00+00:00,,-21180.924
78.5,33076.0,2025-01-03 07:15:00+00:00,,-21180.924
85.65,35052.0,2025-01-03 07:30:00+00:00,,-22082.125
85.65,35052.0,2025-01-03 07:45:00+00:00,,-22082.125
85.69,37289.0,2025-01-03 08:00:00+00:00,,-22960.879
85.69,37289.0,2025-01-03 08:15:00+00:00,,-22960.879
89.84,38445.0,2025-01-03 08:30:00+00:00,,-23809.643
89.84,38445.0,2025-01-03 08:45:00+00:00,,-23809.643
88.37,39287.0,2025-01-03 09:00:00+00:00,,-24021.404
88.37,39287.0,2025-01-03 09:15:00+00:00,,-24021.404
94.28,38937.0,2025-01-03 09:30:00+00:00,,-24215.326
94.28,38937.0,2025-01-03 09:45:00+00:00,,-24215.326
89.72,38922.0,2025-01-03 10:00:00+00:00,,-24293.137
89.72,38922.0,2025-01-03 10:15:00+00:00,,-24293.137
87.54,38139.0,2025-01-03 10:30:00+00:00,,-24286.666
87.54,38139.0,2025-01-03 10:45:00+00:00,,-24286.666
87.73,37697.0,2025-01-03 11:00:00+00:00,,-24345.848
87.73,37697.0,2025-01-03 11:15:00+00:00,,-24345.848
89.69,37458.0,2025-01-03 11:30:00+00:00,,-24426.914
89.69,37458.0,2025-01-03 11:45:00+00:00,,-24426.914
87.61,37602.0,2025-01-03 12:00:00+00:00,,-24234.896
87.61,37602.0,2025-01-03 12:15:00+00:00,,-24234.896
87.91,37518.0,2025-01-03 12:30:00+00:00,,-24097.348
87.91,37518.0,2025-01-03 12:45:00+00:00,,-24097.348
88.96,37485.0,2025-01-03 13:00:00+00:00,,-23955.56
88.96,37485.0,2025-01-03 13:15:00+00:00,,-23955.56
84.4,37789.0,2025-01-03 13:30:00+00:00,,-23904.078
84.4,37789.0,2025-01-03 13:45:00+00:00,,-23904.078
85.06,37973.0,2025-01-03 14:00:00+00:00,,-23769.635
85.06,37973.0,2025-01-03 14:15:00+00:00,,-23769.635
86.56,38848.0,2025-01-03 14:30:00+00:00,,-23812.113
86.56,38848.0,2025-01-03 14:45:00+00:00,,-23812.113
92.32,40378.0,2025-01-03 15:00:00+00:00,,-23971.852
92.32,40378.0,2025-01-03 15:15:00+00:00,,-23971.852
97.13,40977.0,2025-01-03 15:30:00+00:00,,-24324.6
97.13,40977.0,2025-01-03 15:45:00+00:00,,-24324.6
106.79,41831.0,2025-01-03 16:00:00+00:00,,-24962.678
106.79,41831.0,2025-01-03 16:15:00+00:00,,-24962.678
108.05,43467.0,2025-01-03 16:30:00+00:00,,-25770.912
108.05,43467.0,2025-01-03 16:45:00+00:00,,-25770.912
110.82,43911.0,2025-01-03 17:00:00+00:00,,-26016.828
110.82,43911.0,2025-01-03 17:15:00+00:00,,-26016.828
120.42,43507.0,2025-01-03 17:30:00+00:00,,-25933.355
120.42,43507.0,2025-01-03 17:45:00+00:00,,-25933.355
124.53,42780.0,2025-01-03 18:00:00+00:00,,-25572.5
124.53,42780.0,2025-01-03 18:15:00+00:00,,-25572.5
127.3,42440.0,2025-01-03 18:30:00+00:00,,-25082.246
127.3,42440.0,2025-01-03 18:45:00+00:00,,-25082.246
137.57,41583.0,2025-01-03 19:00:00+00:00,,-24468.402
137.57,41583.0,2025-01-03 19:15:00+00:00,,-24468.402
137.93,40766.0,2025-01-03 19:30:00+00:00,,-23713.809
137.93,40766.0,2025-01-03 19:45:00+00:00,,-23713.809
134.9,39405.0,2025-01-03 20:00:00+00:00,,-23021.688
134.9,39405.0,2025-01-03 20:15:00+00:00,,-23021.688
124.07,38352.0,2025-01-03 20:30:00+00:00,,-22245.445
124.07,38352.0,2025-01-03 20:45:00+00:00,,-22245.445
118.67,37033.0,2025-01-03 21:00:00+00:00,,-21421.834
118.67,37033.0,2025-01-03 21:15:00+00:00,,-21421.834
112.04,35897.0,2025-01-03 21:30:00+00:00,,-20610.807
112.04,35897.0,2025-01-03 21:45:00+00:00,,-20610.807
116.99,33960.0,2025-01-03 22:00:00+00:00,,-19678.809
116.99,33960.0,2025-01-03 22:15:00+00:00,,-19678.809
114.38,32435.0,2025-01-03 22:30:00+00:00,,-18914.318
114.38,32435.0,2025-01-03 22:45:00+00:00,,-18914.318
102.69,30751.0,2025-01-03 23:00:00+00:00,,-17752.857
102.69,30751.0,2025-01-03 23:15:00+00:00,,-17752.857
101.04,29977.0,2025-01-03 23:30:00+00:00,,-17173.562
101.04,29977.0,2025-01-03 23:45:00+00:00,,-17173.562
97.44,30141.0,2025-01-04 00:00:00+00:00,,-16963.889
97.44,30141.0,2025-01-04 00:15:00+00:00,,-16963.889
102.0,29931.0,2025-01-04 00:30:00+00:00,,-17131.205
102.0,29931.0,2025-01-04 00:45:00+00:00,,-17131.205
98.69,29263.0,2025-01-04 01:00:00+00:00,,-16854.203
98.69,29263.0,2025-01-04 01:15:00+00:00,,-16854.203
95.84,28597.0,2025-01-04 01:30:00+00:00,,-16480.268
95.84,28597.0,2025-01-04 01:45:00+00:00,,-16480.268
97.69,27821.0,2025-01-04 02:00:00+00:00,,-16328.803
97.69,27821.0,2025-01-04 02:15:00+00:00,,-16328.803
99.3,27733.0,2025-01-04 02:30:00+00:00,,-16158.0
99.3,27733.0,2025-01-04 02:45:00+00:00,,-16158.0
92.83,27920.0,2025-01-04 03:00:00+00:00,,-16130.564
92.83,27920.0,2025-01-04 03:15:00+00:00,,-16130.564
90.83,27750.0,2025-01-04 03:30:00+00:00,,-15909.266
90.83,27750.0,2025-01-04 03:45:00+00:00,,-15909.266
94.07,26533.0,2025-01-04 04:00:00+00:00,,-15834.275
94.07,26533.0,2025-01-04 04:15:00+00:00,,-15834.275
92.06,26131.0,2025-01-04 04:30:00+00:00,,-15719.234
92.06,26131.0,2025-01-04 04:45:00+00:00,,-15719.234
97.76,26212.0,2025-01-04 05:00:00+00:00,,-16081.4
97.76,26212.0,2025-01-04 05:15:00+00:00,,-16081.4
92.78,26595.0,2025-01-04 05:30:00+00:00,,-16321.667
92.78,26595.0,2025-01-04 05:45:00+00:00,,-16321.667
96.48,27114.0,2025-01-04 06:00:00+00:00,,-16423.621
96.48,27114.0,2025-01-04 06:15:00+00:00,,-16423.621
99.8,27665.0,2025-01-04 06:30:00+00:00,,-17084.658
99.8,27665.0,2025-01-04 06:45:00+00:00,,-17084.658
102.39,28934.0,2025-01-04 07:00:00+00:00,,-18070.846
102.39,28934.0,2025-01-04 07:15:00+00:00,,-18070.846
100.27,30331.0,2025-01-04 07:30:00+00:00,,-18886.25
100.27,30331.0,2025-01-04 07:45:00+00:00,,-18886.25
102.62,31943.0,2025-01-04 08:00:00+00:00,,-19881.951
102.62,31943.0,2025-01-04 08:15:00+00:00,,-19881.951
107.8,33160.0,2025-01-04 08:30:00+00:00,,-20775.953
107.8,33160.0,2025-01-04 08:45:00+00:00,,-20775.953
98.99,35038.0,2025-01-04 09:00:00+00:00,,-21604.928
98.99,35038.0,2025-01-04 09:15:00+00:00,,-21604.928
101.93,35782.0,2025-01-04 09:30:00+00:00,,-22070.117
101.93,35782.0,2025-01-04 09:45:00+00:00,,-22070.117
100.16,36604.0,2025-01-04 10:00:00+00:00,,-22439.613
100.16,36604.0,2025-01-04 10:15:00+00:00,,-22439.613
101.65,36952.0,2025-01-04 10:30:00+00:00,,-22537.445
101.65,36952.0,2025-01-04 10:45:00+00:00,,-22537.445
108.42,36987.0,2025-01-04 11:00:00+00:00,,-22651.543
108.42,36987.0,2025-01-04 11:15:00+00:00,,-22651.543
113.52,37087.0,2025-01-04 11:30:00+00:00,,-22808.682
113.52,37087.0,2025-01-04 11:45:00+00:00,,-22808.682
102.91,38043.0,2025-01-04 12:00:00+00:00,,-22790.729
102.91,38043.0,2025-01-04 12:15:00+00:00,,-22790.729
106.65,38233.0,2025-01-04 12:30:00+00:00,,-22806.102
106.65,38233.0,2025-01-04 12:45:00+00:00,,-22806.102
115.19,38124.0,2025-01-04 13:00:00+00:00,,-22753.12
115.19,38124.0,2025-01-04 13:15:00+00:00,,-22753.12
115.22,38067.0,2025-01-04 13:30:00+00:00,,-22651.02
115.22,38067.0,2025-01-04 13:45:00+00:00,,-22651.02
115.1,38374.0,2025-01-04 14:00:00+00:00,,-22639.135
115.1,38374.0,2025-01-04 14:15:00+00:00,,-22639.135
115.79,38388.0,2025-01-04 14:30:00+00:00,,-22674.057
115.79,38388.0,2025-01-04 14:45:00+00:00,,-22674.057
115.92,38528.0,2025-01-04 15:00:00+00:00,,-22898.314
115.92,38528.0,2025-01-04 15:15:00+00:00,,-22898.314
121.1,38753.0,2025-01-04 15:30:00+00:00,,-23167.8
121.1,38753.0,2025-01-04 15:45:00+00:00,,-23167.8
131.84,39439.0,2025-01-04 16:00:00+00:00,,-23799.465
131.84,39439.0,2025-01-04 16:15:00+00:00,,-23799.465
133.32,40606.0,2025-01-04 16:30:00+00:00,,-24563.352
133.32,40606.0,2025-01-04 16:45:00+00:00,,-24563.352
136.53,41555.0,2025-01-04 17:00:00+00:00,,-24981.31
136.53,41555.0,2025-01-04 17:15:00+00:00,,-24981.31
138.36,41684.0,2025-01-04 17:30:00+00:00,,-24902.406
138.36,41684.0,2025-01-04 17:45:00+00:00,,-24902.406
139.01,41335.0,2025-01-04 18:00:00+00:00,,-24401.95
139.01,41335.0,2025-01-04 18:15:00+00:00,,-24401.95
130.7,40815.0,2025-01-04 18:30:00+00:00,,-23801.705
130.7,40815.0,2025-01-04 18:45:00+00:00,,-23801.705
121.31,39403.0,2025-01-04 19:00:00+00:00,,-23086.42
121.31,39403.0,2025-01-04 19:15:00+00:00,,-23086.42
106.3,38389.0,2025-01-04 19:30:00+00:00,,-22418.889
106.3,38389.0,2025-01-04 19:45:00+00:00,,-22418.889
110.11,36786.0,2025-01-04 20:00:00+00:00,,-21697.484
110.11,36786.0,2025-01-04 20:15:00+00:00,,-21697.484
107.26,35654.0,2025-01-04 20:30:00+00:00,,-20922.678
107.26,35654.0,2025-01-04 20:45:00+00:00,,-20922.678
108.81,34260.0,2025-01-04 21:00:00+00:00,,-20203.258
108.81,34260.0,2025-01-04 21:15:00+00:00,,-20203.258
109.02,33114.0,2025-01-04 21:30:00+00:00,,-19578.299
109.02,33114.0,2025-01-04 21:45:00+00:00,,-19578.299
108.36,31614.0,2025-01-04 22:00:00+00:00,,-18719.295
108.36,31614.0,2025-01-04 22:15:00+00:00,,-18719.295
106.99,30035.0,2025-01-04 22:30:00+00:00,,-17995.262
106.99,30035.0,2025-01-04 22:45:00+00:00,,-17995.262
98.29,28914.0,2025-01-04 23:00:00+00:00,,-17262.115
98.29,28914.0,2025-01-04 23:15:00+00:00,,-17262.115
100.94,27987.0,2025-01-04 23:30:00+00:00,,-16694.76
100.94,27987.0,2025-01-04 23:45:00+00:00,,-16694.76
109.25,27685.0,2025-01-05 00:00:00+00:00,,-16473.777
109.25,27685.0,2025-01-05 00:15:00+00:00,,-16473.777
109.36,27826.0,2025-01-05 00:30:00+00:00,,-16640.0
109.36,27826.0,2025-01-05 00:45:00+00:00,,-16640.0
103.82,27163.0,2025-01-05 01:00:00+00:00,,-16334.486
103.82,27163.0,2025-01-05 01:15:00+00:00,,-16334.486
105.1,26489.0,2025-01-05 01:30:00+00:00,,-15920.267
105.1,26489.0,2025-01-05 01:45:00+00:00,,-15920.267
109.6,26129.0,2025-01-05 02:00:00+00:00,,-15776.211
109.6,26129.0,2025-01-05 02:15:00+00:00,,-15776.211
104.14,25909.0,2025-01-05 02:30:00+00:00,,-15619.312
104.14,25909.0,2025-01-05 02:45:00+00:00,,-15619.312
100.67,25854.0,2025-01-05 03:00:00+00:00,,-15541.923
100.67,25854.0,2025-01-05 03:15:00+00:00,,-15541.923
91.67,25690.0,2025-01-05 03:30:00+00:00,,-15312.189
91.67,25690.0,2025-01-05 03:45:00+00:00,,-15312.189
85.37,25759.0,2025-01-05 04:00:00+00:00,,-15242.85
85.37,25759.0,2025-01-05 04:15:00+00:00,,-15242.85
81.2,25588.0,2025-01-05 04:30:00+00:00,,-15044.543
81.2,25588.0,2025-01-05 04:45:00+00:00,,-15044.543
77.84,25258.0,2025-01-05 05:00:00+00:00,,-15494.629
77.84,25258.0,2025-01-05 05:15:00+00:00,,-15494.629
78.28,25443.0,2025-01-05 05:30:00+00:00,,-15584.027
78.28,25443.0,2025-01-05 05:45:00+00:00,,-15584.027
83.24,26071.0,2025-01-05 06:00:00+00:00,,-15955.352
83.24,26071.0,2025-01-05 06:15:00+00:00,,-15955.352
88.74,26205.0,2025-01-05 06:30:00+00:00,,-16300.079
88.74,26205.0,2025-01-05 06:45:00+00:00,,-16300.079
105.37,26351.0,2025-01-05 07:00:00+00:00,,-16514.615
105.37,26351.0,2025-01-05 07:15:00+00:00,,-16514.615
103.99,26771.0,2025-01-05 07:30:00+00:00,,-16855.2
103.99,26771.0,2025-01-05 07:45:00+00:00,,-16855.2
113.79,27624.0,2025-01-05 08:00:00+00:00,,-17466.854
113.79,27624.0,2025-01-05 08:15:00+00:00,,-17466.854
113.02,29283.0,2025-01-05 08:30:00+00:00,,-18450.215
113.02,29283.0,2025-01-05 08:45:00+00:00,,-18450.215
114.84,31101.0,2025-01-05 09:00:00+00:00,,-19511.88
114.84,31101.0,2025-01-05 09:15:00+00:00,,-19511.88
118.36,32529.0,2025-01-05 09:30:00+00:00,,-20336.72
